(Epoch 0 / 5)
(Iteration 260 / 490) loss:0.175047
(Iteration 261 / 490) loss:0.17741
(Iteration 262 / 490) loss:0.198477
(Iteration 263 / 490) loss:0.196088
(Iteration 264 / 490) loss:0.196743
(Iteration 265 / 490) loss:0.195406
(Iteration 266 / 490) loss:0.191301
(Iteration 267 / 490) loss:0.196084
(Iteration 268 / 490) loss:0.195597
(Iteration 269 / 490) loss:0.199688
(Iteration 270 / 490) loss:0.193309
(Iteration 271 / 490) loss:0.199109
(Iteration 272 / 490) loss:0.20642
(Iteration 273 / 490) loss:0.189501
(Iteration 274 / 490) loss:0.203859
(Iteration 275 / 490) loss:0.191583
(Iteration 276 / 490) loss:0.197264
(Iteration 277 / 490) loss:0.1927
(Iteration 278 / 490) loss:0.196481
(Iteration 279 / 490) loss:0.18942
(Iteration 280 / 490) loss:0.20859
(Iteration 281 / 490) loss:0.200636
(Iteration 282 / 490) loss:0.199848
(Iteration 283 / 490) loss:0.187744
(Iteration 284 / 490) loss:0.192779
(Iteration 285 / 490) loss:0.200516
(Iteration 286 / 490) loss:0.187746
(Iteration 287 / 490) loss:0.193087
(Iteration 288 / 490) loss:0.184359
(Iteration 289 / 490) loss:0.183922
(Iteration 290 / 490) loss:0.204714
(Iteration 291 / 490) loss:0.193558
(Iteration 292 / 490) loss:0.193917
(Iteration 293 / 490) loss:0.192535
(Iteration 294 / 490) loss:0.197117
(Iteration 295 / 490) loss:0.189324
(Iteration 296 / 490) loss:0.201743
(Iteration 297 / 490) loss:0.187505
(Iteration 298 / 490) loss:0.194253
(Iteration 299 / 490) loss:0.184365
(Iteration 300 / 490) loss:0.186215
(Iteration 301 / 490) loss:0.195398
(Iteration 302 / 490) loss:0.193169
(Iteration 303 / 490) loss:0.190048
(Iteration 304 / 490) loss:0.197717
(Iteration 305 / 490) loss:0.194963
(Iteration 306 / 490) loss:0.209805
(Iteration 307 / 490) loss:0.204275
(Iteration 308 / 490) loss:0.202054
(Iteration 309 / 490) loss:0.180534
(Iteration 310 / 490) loss:0.186033
(Iteration 311 / 490) loss:0.206065
(Iteration 312 / 490) loss:0.202798
(Iteration 313 / 490) loss:0.188931
(Iteration 314 / 490) loss:0.203733
(Iteration 315 / 490) loss:0.190875
(Iteration 316 / 490) loss:0.198147
(Iteration 317 / 490) loss:0.190384
(Iteration 318 / 490) loss:0.207791
(Iteration 319 / 490) loss:0.196535
(Iteration 320 / 490) loss:0.19325
(Iteration 321 / 490) loss:0.185911
(Iteration 322 / 490) loss:0.205042
(Iteration 323 / 490) loss:0.185366
(Iteration 324 / 490) loss:0.190479
(Iteration 325 / 490) loss:0.197184
(Iteration 326 / 490) loss:0.198254
(Iteration 327 / 490) loss:0.195741
(Iteration 328 / 490) loss:0.203204
(Iteration 329 / 490) loss:0.203653
(Iteration 330 / 490) loss:0.201316
(Iteration 331 / 490) loss:0.179202
(Iteration 332 / 490) loss:0.193659
(Iteration 333 / 490) loss:0.198001
(Iteration 334 / 490) loss:0.196134
(Iteration 335 / 490) loss:0.192381
(Iteration 336 / 490) loss:0.203588
(Iteration 337 / 490) loss:0.189862
(Iteration 338 / 490) loss:0.187889
(Iteration 339 / 490) loss:0.193348
(Iteration 340 / 490) loss:0.207697
(Iteration 341 / 490) loss:0.178069
(Iteration 342 / 490) loss:0.191087
(Iteration 343 / 490) loss:0.190803
(Iteration 344 / 490) loss:0.194366
(Iteration 345 / 490) loss:0.188752
(Iteration 346 / 490) loss:0.194838
(Iteration 347 / 490) loss:0.192238
(Iteration 348 / 490) loss:0.198328
(Iteration 349 / 490) loss:0.188337
(Iteration 350 / 490) loss:0.201174
(Iteration 351 / 490) loss:0.192632
(Iteration 352 / 490) loss:0.185819
(Iteration 353 / 490) loss:0.199325
(Iteration 354 / 490) loss:0.196283
(Iteration 355 / 490) loss:0.183519
(Iteration 356 / 490) loss:0.189906
(Iteration 357 / 490) loss:0.196123
(Iteration 358 / 490) loss:0.181957
(Iteration 359 / 490) loss:0.19678
(Iteration 360 / 490) loss:0.204091
(Iteration 361 / 490) loss:0.192662
(Iteration 362 / 490) loss:0.185854
(Iteration 363 / 490) loss:0.189081
(Iteration 364 / 490) loss:0.182045
(Iteration 365 / 490) loss:0.182035
(Iteration 366 / 490) loss:0.190693
(Iteration 367 / 490) loss:0.183147
(Iteration 368 / 490) loss:0.187819
(Iteration 369 / 490) loss:0.20141
(Iteration 370 / 490) loss:0.190142
(Iteration 371 / 490) loss:0.191425
(Iteration 372 / 490) loss:0.197948
(Iteration 373 / 490) loss:0.1995
(Iteration 374 / 490) loss:0.193138
(Iteration 375 / 490) loss:0.204127
(Iteration 376 / 490) loss:0.188386
(Iteration 377 / 490) loss:0.195421
(Iteration 378 / 490) loss:0.18474
(Iteration 379 / 490) loss:0.21099
(Iteration 380 / 490) loss:0.192507
(Iteration 381 / 490) loss:0.210379
(Iteration 382 / 490) loss:0.194284
(Iteration 383 / 490) loss:0.189871
(Iteration 384 / 490) loss:0.196398
(Iteration 385 / 490) loss:0.181727
(Iteration 386 / 490) loss:0.196465
(Iteration 387 / 490) loss:0.183422
(Iteration 388 / 490) loss:0.175649
(Iteration 389 / 490) loss:0.189935
(Iteration 390 / 490) loss:0.178382
(Iteration 391 / 490) loss:0.200483
(Iteration 392 / 490) loss:0.190333
(Iteration 393 / 490) loss:0.193928
(Iteration 394 / 490) loss:0.19668
(Iteration 395 / 490) loss:0.189011
(Iteration 396 / 490) loss:0.201902
(Iteration 397 / 490) loss:0.200417
(Iteration 398 / 490) loss:0.192778
(Iteration 399 / 490) loss:0.200729
(Iteration 400 / 490) loss:0.175602
(Iteration 401 / 490) loss:0.201175
(Iteration 402 / 490) loss:0.203931
(Iteration 403 / 490) loss:0.197738
(Iteration 404 / 490) loss:0.197443
(Iteration 405 / 490) loss:0.189063
(Iteration 406 / 490) loss:0.183434
(Iteration 407 / 490) loss:0.193529
(Iteration 408 / 490) loss:0.199494
(Iteration 409 / 490) loss:0.204486
(Iteration 410 / 490) loss:0.20368
(Iteration 411 / 490) loss:0.198998
(Iteration 412 / 490) loss:0.181957
(Iteration 413 / 490) loss:0.193963
(Iteration 414 / 490) loss:0.194863
(Iteration 415 / 490) loss:0.195156
(Iteration 416 / 490) loss:0.190447
(Iteration 417 / 490) loss:0.179773
(Iteration 418 / 490) loss:0.177474
(Iteration 419 / 490) loss:0.198326
(Iteration 420 / 490) loss:0.196845
(Iteration 421 / 490) loss:0.193917
(Iteration 422 / 490) loss:0.191435
(Iteration 423 / 490) loss:0.186395
(Iteration 424 / 490) loss:0.178001
(Iteration 425 / 490) loss:0.207705
(Iteration 426 / 490) loss:0.196318
(Iteration 427 / 490) loss:0.203396
(Iteration 428 / 490) loss:0.192967
(Iteration 429 / 490) loss:0.194011
(Iteration 430 / 490) loss:0.183789
(Iteration 431 / 490) loss:0.194513
(Iteration 432 / 490) loss:0.195369
(Iteration 433 / 490) loss:0.182715
(Iteration 434 / 490) loss:0.201924
(Iteration 435 / 490) loss:0.196236
(Iteration 436 / 490) loss:0.176471
(Iteration 437 / 490) loss:0.194124
(Iteration 438 / 490) loss:0.205586
(Iteration 439 / 490) loss:0.183023
(Iteration 440 / 490) loss:0.18677
(Iteration 441 / 490) loss:0.191207
(Iteration 442 / 490) loss:0.184285
(Iteration 443 / 490) loss:0.199813
(Iteration 444 / 490) loss:0.198883
(Iteration 445 / 490) loss:0.188547
(Iteration 446 / 490) loss:0.199461
(Iteration 447 / 490) loss:0.187233
(Iteration 448 / 490) loss:0.183035
(Iteration 449 / 490) loss:0.197218
(Iteration 450 / 490) loss:0.174496
(Iteration 451 / 490) loss:0.193644
(Iteration 452 / 490) loss:0.198547
(Iteration 453 / 490) loss:0.195696
(Iteration 454 / 490) loss:0.192923
(Iteration 455 / 490) loss:0.185901
(Iteration 456 / 490) loss:0.193883
(Iteration 457 / 490) loss:0.202319
(Iteration 458 / 490) loss:0.190209
(Iteration 459 / 490) loss:0.188242
(Iteration 460 / 490) loss:0.185955
(Iteration 461 / 490) loss:0.17821
(Iteration 462 / 490) loss:0.191461
(Iteration 463 / 490) loss:0.19744
(Iteration 464 / 490) loss:0.186562
(Iteration 465 / 490) loss:0.198658
(Iteration 466 / 490) loss:0.186685
(Iteration 467 / 490) loss:0.188754
(Iteration 468 / 490) loss:0.198961
(Iteration 469 / 490) loss:0.188034
(Iteration 470 / 490) loss:0.208558
(Iteration 471 / 490) loss:0.183
(Iteration 472 / 490) loss:0.182259
(Iteration 473 / 490) loss:0.188421
(Iteration 474 / 490) loss:0.196502
(Iteration 475 / 490) loss:0.182124
(Iteration 476 / 490) loss:0.180911
(Iteration 477 / 490) loss:0.176916
(Iteration 478 / 490) loss:0.205052
(Iteration 479 / 490) loss:0.19566
(Iteration 480 / 490) loss:0.215853
(Iteration 481 / 490) loss:0.195178
(Iteration 482 / 490) loss:0.184741
(Iteration 483 / 490) loss:0.196243
(Iteration 484 / 490) loss:0.19343
(Iteration 485 / 490) loss:0.191044
(Iteration 486 / 490) loss:0.194544
(Iteration 487 / 490) loss:0.193363
(Iteration 488 / 490) loss:0.198306
(Iteration 489 / 490) loss:0.185033
training accuracy: 0.267673
validate accuracy: 0.337
(Epoch 1 / 5)
(Iteration 0 / 490) loss:0.196246
(Iteration 1 / 490) loss:0.182189
(Iteration 2 / 490) loss:0.175045
(Iteration 3 / 490) loss:0.184866
(Iteration 4 / 490) loss:0.179693
(Iteration 5 / 490) loss:0.181282
(Iteration 6 / 490) loss:0.190261
(Iteration 7 / 490) loss:0.188781
(Iteration 8 / 490) loss:0.199319
(Iteration 9 / 490) loss:0.174583
(Iteration 10 / 490) loss:0.178324
(Iteration 11 / 490) loss:0.184836
(Iteration 12 / 490) loss:0.182076
(Iteration 13 / 490) loss:0.179162
(Iteration 14 / 490) loss:0.183918
(Iteration 15 / 490) loss:0.186452
(Iteration 16 / 490) loss:0.183937
(Iteration 17 / 490) loss:0.193521
(Iteration 18 / 490) loss:0.182551
(Iteration 19 / 490) loss:0.201705
(Iteration 20 / 490) loss:0.204438
(Iteration 21 / 490) loss:0.173235
(Iteration 22 / 490) loss:0.201014
(Iteration 23 / 490) loss:0.180312
(Iteration 24 / 490) loss:0.182142
(Iteration 25 / 490) loss:0.196734
(Iteration 26 / 490) loss:0.185826
(Iteration 27 / 490) loss:0.189376
(Iteration 28 / 490) loss:0.176919
(Iteration 29 / 490) loss:0.191801
(Iteration 30 / 490) loss:0.182452
(Iteration 31 / 490) loss:0.198115
(Iteration 32 / 490) loss:0.1866
(Iteration 33 / 490) loss:0.19209
(Iteration 34 / 490) loss:0.193164
(Iteration 35 / 490) loss:0.179618
(Iteration 36 / 490) loss:0.197348
(Iteration 37 / 490) loss:0.174812
(Iteration 38 / 490) loss:0.18526
(Iteration 39 / 490) loss:0.20305
(Iteration 40 / 490) loss:0.185124
(Iteration 41 / 490) loss:0.183552
(Iteration 42 / 490) loss:0.194763
(Iteration 43 / 490) loss:0.192734
(Iteration 44 / 490) loss:0.194682
(Iteration 45 / 490) loss:0.17612
(Iteration 46 / 490) loss:0.182447
(Iteration 47 / 490) loss:0.181368
(Iteration 48 / 490) loss:0.193508
(Iteration 49 / 490) loss:0.190188
(Iteration 50 / 490) loss:0.201899
(Iteration 51 / 490) loss:0.207647
(Iteration 52 / 490) loss:0.192529
(Iteration 53 / 490) loss:0.175363
(Iteration 54 / 490) loss:0.185438
(Iteration 55 / 490) loss:0.179448
(Iteration 56 / 490) loss:0.177203
(Iteration 57 / 490) loss:0.190626
(Iteration 58 / 490) loss:0.183547
(Iteration 59 / 490) loss:0.183849
(Iteration 60 / 490) loss:0.182564
(Iteration 61 / 490) loss:0.173903
(Iteration 62 / 490) loss:0.19577
(Iteration 63 / 490) loss:0.18613
(Iteration 64 / 490) loss:0.195239
(Iteration 65 / 490) loss:0.178763
(Iteration 66 / 490) loss:0.197951
(Iteration 67 / 490) loss:0.183342
(Iteration 68 / 490) loss:0.19051
(Iteration 69 / 490) loss:0.187265
(Iteration 70 / 490) loss:0.180885
(Iteration 71 / 490) loss:0.186997
(Iteration 72 / 490) loss:0.173308
(Iteration 73 / 490) loss:0.197595
(Iteration 74 / 490) loss:0.183322
(Iteration 75 / 490) loss:0.190407
(Iteration 76 / 490) loss:0.19105
(Iteration 77 / 490) loss:0.183306
(Iteration 78 / 490) loss:0.192934
(Iteration 79 / 490) loss:0.182598
(Iteration 80 / 490) loss:0.177287
(Iteration 81 / 490) loss:0.181331
(Iteration 82 / 490) loss:0.18663
(Iteration 83 / 490) loss:0.195227
(Iteration 84 / 490) loss:0.199766
(Iteration 85 / 490) loss:0.172533
(Iteration 86 / 490) loss:0.18164
(Iteration 87 / 490) loss:0.186437
(Iteration 88 / 490) loss:0.178137
(Iteration 89 / 490) loss:0.223254
(Iteration 90 / 490) loss:0.198982
(Iteration 91 / 490) loss:0.171643
(Iteration 92 / 490) loss:0.194019
(Iteration 93 / 490) loss:0.186249
(Iteration 94 / 490) loss:0.195823
(Iteration 95 / 490) loss:0.185273
(Iteration 96 / 490) loss:0.177852
(Iteration 97 / 490) loss:0.197894
(Iteration 98 / 490) loss:0.17193
(Iteration 99 / 490) loss:0.199856
(Iteration 100 / 490) loss:0.192795
(Iteration 101 / 490) loss:0.214822
(Iteration 102 / 490) loss:0.196246
(Iteration 103 / 490) loss:0.182899
(Iteration 104 / 490) loss:0.204231
(Iteration 105 / 490) loss:0.194111
(Iteration 106 / 490) loss:0.185974
(Iteration 107 / 490) loss:0.176237
(Iteration 108 / 490) loss:0.183538
(Iteration 109 / 490) loss:0.190197
(Iteration 110 / 490) loss:0.18675
(Iteration 111 / 490) loss:0.18908
(Iteration 112 / 490) loss:0.180085
(Iteration 113 / 490) loss:0.192853
(Iteration 114 / 490) loss:0.191045
(Iteration 115 / 490) loss:0.178807
(Iteration 116 / 490) loss:0.183345
(Iteration 117 / 490) loss:0.177767
(Iteration 118 / 490) loss:0.193655
(Iteration 119 / 490) loss:0.187937
(Iteration 120 / 490) loss:0.191909
(Iteration 121 / 490) loss:0.169689
(Iteration 122 / 490) loss:0.19967
(Iteration 123 / 490) loss:0.182927
(Iteration 124 / 490) loss:0.190844
(Iteration 125 / 490) loss:0.191893
(Iteration 126 / 490) loss:0.187791
(Iteration 127 / 490) loss:0.186054
(Iteration 128 / 490) loss:0.17192
(Iteration 129 / 490) loss:0.185293
(Iteration 130 / 490) loss:0.181822
(Iteration 131 / 490) loss:0.198825
(Iteration 132 / 490) loss:0.195426
(Iteration 133 / 490) loss:0.186976
(Iteration 134 / 490) loss:0.189592
(Iteration 135 / 490) loss:0.18929
(Iteration 136 / 490) loss:0.175257
(Iteration 137 / 490) loss:0.18615
(Iteration 138 / 490) loss:0.177611
(Iteration 139 / 490) loss:0.193665
(Iteration 140 / 490) loss:0.179759
(Iteration 141 / 490) loss:0.193651
(Iteration 142 / 490) loss:0.188426
(Iteration 143 / 490) loss:0.194682
(Iteration 144 / 490) loss:0.192663
(Iteration 145 / 490) loss:0.175103
(Iteration 146 / 490) loss:0.18937
(Iteration 147 / 490) loss:0.191899
(Iteration 148 / 490) loss:0.183056
(Iteration 149 / 490) loss:0.197181
(Iteration 150 / 490) loss:0.199954
(Iteration 151 / 490) loss:0.197513
(Iteration 152 / 490) loss:0.177827
(Iteration 153 / 490) loss:0.188595
(Iteration 154 / 490) loss:0.18463
(Iteration 155 / 490) loss:0.197784
(Iteration 156 / 490) loss:0.186984
(Iteration 157 / 490) loss:0.187636
(Iteration 158 / 490) loss:0.195491
(Iteration 159 / 490) loss:0.203115
(Iteration 160 / 490) loss:0.181259
(Iteration 161 / 490) loss:0.181038
(Iteration 162 / 490) loss:0.188598
(Iteration 163 / 490) loss:0.195726
(Iteration 164 / 490) loss:0.183194
(Iteration 165 / 490) loss:0.189837
(Iteration 166 / 490) loss:0.194443
(Iteration 167 / 490) loss:0.199399
(Iteration 168 / 490) loss:0.195273
(Iteration 169 / 490) loss:0.174166
(Iteration 170 / 490) loss:0.191217
(Iteration 171 / 490) loss:0.198981
(Iteration 172 / 490) loss:0.184111
(Iteration 173 / 490) loss:0.190171
(Iteration 174 / 490) loss:0.189028
(Iteration 175 / 490) loss:0.186108
(Iteration 176 / 490) loss:0.190885
(Iteration 177 / 490) loss:0.190706
(Iteration 178 / 490) loss:0.180564
(Iteration 179 / 490) loss:0.182032
(Iteration 180 / 490) loss:0.177197
(Iteration 181 / 490) loss:0.191966
(Iteration 182 / 490) loss:0.179172
(Iteration 183 / 490) loss:0.189232
(Iteration 184 / 490) loss:0.191409
(Iteration 185 / 490) loss:0.18171
(Iteration 186 / 490) loss:0.190211
(Iteration 187 / 490) loss:0.178913
(Iteration 188 / 490) loss:0.182559
(Iteration 189 / 490) loss:0.187967
(Iteration 190 / 490) loss:0.181976
(Iteration 191 / 490) loss:0.170778
(Iteration 192 / 490) loss:0.190216
(Iteration 193 / 490) loss:0.1906
(Iteration 194 / 490) loss:0.169804
(Iteration 195 / 490) loss:0.185099
(Iteration 196 / 490) loss:0.186031
(Iteration 197 / 490) loss:0.186253
(Iteration 198 / 490) loss:0.176778
(Iteration 199 / 490) loss:0.18983
(Iteration 200 / 490) loss:0.18483
(Iteration 201 / 490) loss:0.17467
(Iteration 202 / 490) loss:0.194018
(Iteration 203 / 490) loss:0.184001
(Iteration 204 / 490) loss:0.177496
(Iteration 205 / 490) loss:0.193087
